district,latitude,longitude,year,month,rainfall_mm,humidity_pct,temp_mean_c,temp_max_c,temp_min_c
Vikarabad,17.3371,77.9047,2016,10,1.22,79.32,22.26,29.21,13.36
Vikarabad,17.3371,77.9047,2016,11,0.0,66.61,19.92,30.72,10.63
Vikarabad,17.3371,77.9047,2016,12,0.01,54.49,20.1,30.99,9.27
Vikarabad,17.3371,77.9047,2016,13,2.2,57.38,25.95,42.66,9.27
Vikarabad,17.3371,77.9047,2017,1,0.0,41.78,21.38,33.69,10.95
Vikarabad,17.3371,77.9047,2017,2,0.0,27.88,25.08,37.95,14.72
Vikarabad,17.3371,77.9047,2017,3,0.32,30.47,28.37,41.28,16.0
Vikarabad,17.3371,77.9047,2017,4,0.12,22.19,32.82,42.95,21.61
Vikarabad,17.3371,77.9047,2017,5,0.96,33.94,33.75,43.1,23.18
Vikarabad,17.3371,77.9047,2017,6,4.85,69.24,27.63,39.93,21.72
Vikarabad,17.3371,77.9047,2017,7,4.63,74.54,26.13,33.13,21.48
Vikarabad,17.3371,77.9047,2017,8,4.92,79.25,25.21,31.82,18.52
Vikarabad,17.3371,77.9047,2017,9,5.0,82.6,25.17,30.88,19.33
Vikarabad,17.3371,77.9047,2017,10,3.42,81.69,23.85,30.46,15.3
Vikarabad,17.3371,77.9047,2017,11,0.01,70.83,21.75,31.04,12.65
Vikarabad,17.3371,77.9047,2017,12,0.0,53.98,20.28,30.93,10.88
Vikarabad,17.3371,77.9047,2017,13,2.03,55.87,25.95,43.1,10.88
Vikarabad,17.3371,77.9047,2018,1,0.0,33.71,21.6,33.1,12.18
Vikarabad,17.3371,77.9047,2018,2,0.0,32.02,24.94,36.58,13.65
Vikarabad,17.3371,77.9047,2018,3,0.0,25.69,29.08,40.73,18.46
Vikarabad,17.3371,77.9047,2018,4,1.0,35.94,31.79,43.14,20.91
Vikarabad,17.3371,77.9047,2018,5,0.89,38.45,33.19,43.01,23.63
Vikarabad,17.3371,77.9047,2018,6,2.75,64.46,28.08,39.35,21.7
Vikarabad,17.3371,77.9047,2018,7,2.93,71.07,26.25,34.58,21.11
Vikarabad,17.3371,77.9047,2018,8,4.48,75.67,25.46,33.58,20.91
Vikarabad,17.3371,77.9047,2018,9,2.78,73.18,25.66,34.3,19.37
Vikarabad,17.3371,77.9047,2018,10,0.94,60.63,25.36,34.24,14.79
Vikarabad,17.3371,77.9047,2018,11,0.01,50.81,24.47,34.38,14.41
Vikarabad,17.3371,77.9047,2018,12,0.52,52.28,21.66,32.79,8.52
Vikarabad,17.3371,77.9047,2018,13,1.37,51.26,26.46,43.14,8.52
Vikarabad,17.3371,77.9047,2019,1,0.5,42.9,21.07,32.2,8.18
Vikarabad,17.3371,77.9047,2019,2,0.02,40.14,25.17,37.84,12.16
Vikarabad,17.3371,77.9047,2019,3,0.1,30.37,29.74,41.18,16.91
Vikarabad,17.3371,77.9047,2019,4,0.66,30.26,32.89,43.56,23.13
Vikarabad,17.3371,77.9047,2019,5,0.46,27.87,34.59,43.46,24.16
Vikarabad,17.3371,77.9047,2019,6,2.07,55.29,30.4,41.36,21.84
Vikarabad,17.3371,77.9047,2019,7,3.53,71.4,26.8,34.77,21.48
Vikarabad,17.3371,77.9047,2019,8,4.85,80.03,25.42,32.3,21.12
Vikarabad,17.3371,77.9047,2019,9,6.49,83.42,25.13,31.48,20.17
Vikarabad,17.3371,77.9047,2019,10,3.61,86.54,23.91,29.06,19.8
Vikarabad,17.3371,77.9047,2019,11,0.1,77.83,22.28,30.2,14.06
Vikarabad,17.3371,77.9047,2019,12,0.11,70.85,21.54,30.3,11.84
Vikarabad,17.3371,77.9047,2019,13,1.89,58.18,26.58,43.56,8.18
Vikarabad,17.3371,77.9047,2020,1,0.39,58.98,22.56,34.02,12.43
Vikarabad,17.3371,77.9047,2020,2,0.05,43.9,24.87,35.18,15.26
Vikarabad,17.3371,77.9047,2020,3,0.53,38.54,28.98,39.04,18.49
Vikarabad,17.3371,77.9047,2020,4,0.58,35.24,32.06,41.17,22.01
Vikarabad,17.3371,77.9047,2020,5,1.61,37.32,33.3,43.9,24.11
Vikarabad,17.3371,77.9047,2020,6,5.62,70.29,27.45,36.57,22.24
Vikarabad,17.3371,77.9047,2020,7,8.17,83.36,25.25,32.13,20.57
Vikarabad,17.3371,77.9047,2020,8,6.71,86.79,24.85,30.78,21.59
Vikarabad,17.3371,77.9047,2020,9,8.0,87.82,24.74,31.35,19.94
Vikarabad,17.3371,77.9047,2020,10,5.91,86.14,23.77,29.3,16.95
Vikarabad,17.3371,77.9047,2020,11,0.23,83.97,20.91,28.52,11.38
Vikarabad,17.3371,77.9047,2020,12,0.0,78.36,18.78,27.09,9.89
Vikarabad,17.3371,77.9047,2020,13,3.16,65.98,25.62,43.9,9.89
Vikarabad,17.3371,77.9047,2021,1,0.06,71.31,21.64,31.56,13.68
Vikarabad,17.3371,77.9047,2021,2,0.06,47.95,22.69,36.08,11.56
Vikarabad,17.3371,77.9047,2021,3,0.0,27.05,28.53,40.83,16.7
Vikarabad,17.3371,77.9047,2021,4,0.86,35.05,31.16,40.92,21.38
Vikarabad,17.3371,77.9047,2021,5,1.62,49.49,30.96,40.22,23.46
Vikarabad,17.3371,77.9047,2021,6,4.64,71.43,26.94,36.4,20.48
Vikarabad,17.3371,77.9047,2021,7,9.38,82.77,25.42,32.16,21.31
Vikarabad,17.3371,77.9047,2021,8,5.56,84.79,24.89,30.73,20.53
Vikarabad,17.3371,77.9047,2021,9,8.68,87.35,24.48,29.59,18.02
Vikarabad,17.3371,77.9047,2021,10,3.28,84.88,23.62,29.64,16.18
Vikarabad,17.3371,77.9047,2021,11,0.67,86.27,22.15,29.14,13.17
Vikarabad,17.3371,77.9047,2021,12,0.0,76.68,19.91,27.82,9.76
Vikarabad,17.3371,77.9047,2021,13,2.92,67.21,25.21,40.92,9.76
Vikarabad,17.3371,77.9047,2022,1,0.37,65.52,20.31,31.29,8.74
Vikarabad,17.3371,77.9047,2022,2,0.0,48.88,23.31,35.06,11.58
Vikarabad,17.3371,77.9047,2022,3,0.02,29.47,29.36,41.1,16.62
Vikarabad,17.3371,77.9047,2022,4,0.18,33.16,32.82,42.62,22.91
Vikarabad,17.3371,77.9047,2022,5,1.31,46.07,31.82,42.02,22.64
Vikarabad,17.3371,77.9047,2022,6,2.71,63.41,28.47,40.79,21.77
Vikarabad,17.3371,77.9047,2022,7,12.42,83.29,25.03,34.02,20.8
Vikarabad,17.3371,77.9047,2022,8,4.06,85.21,24.85,30.39,20.8
Vikarabad,17.3371,77.9047,2022,9,5.89,86.28,24.6,30.78,19.6
Vikarabad,17.3371,77.9047,2022,10,3.27,84.17,22.77,29.02,12.73
Vikarabad,17.3371,77.9047,2022,11,0.02,78.37,20.31,28.16,11.58
Vikarabad,17.3371,77.9047,2022,12,0.12,70.88,21.92,31.59,11.44
Vikarabad,17.3371,77.9047,2022,13,2.56,64.68,25.47,42.62,8.74
Vikarabad,17.3371,77.9047,2023,1,0.0,56.09,21.8,32.13,8.94
Vikarabad,17.3371,77.9047,2023,2,0.0,27.67,25.08,37.21,13.54
Vikarabad,17.3371,77.9047,2023,3,1.42,40.74,27.18,37.75,16.56
Vikarabad,17.3371,77.9047,2023,4,3.81,41.94,30.14,40.8,20.48
Vikarabad,17.3371,77.9047,2023,5,1.71,51.89,30.4,40.0,20.36
Vikarabad,17.3371,77.9047,2023,6,1.75,51.13,30.55,40.34,21.45
Vikarabad,17.3371,77.9047,2023,7,11.19,78.32,25.78,34.45,20.54
Vikarabad,17.3371,77.9047,2023,8,0.92,80.88,25.38,31.04,20.87
Vikarabad,17.3371,77.9047,2023,9,7.85,85.82,24.97,31.38,20.84
Vikarabad,17.3371,77.9047,2023,10,0.16,76.39,23.24,30.05,13.87
Vikarabad,17.3371,77.9047,2023,11,1.07,73.77,23.34,31.43,15.55
Vikarabad,17.3371,77.9047,2023,12,0.1,64.92,20.8,31.16,10.88
Vikarabad,17.3371,77.9047,2023,13,2.51,61.04,25.71,40.8,8.94
Vikarabad,17.3371,77.9047,2024,1,0.0,53.56,23.1,32.97,13.86
Vikarabad,17.3371,77.9047,2024,2,0.0,40.46,26.15,36.05,16.33
Vikarabad,17.3371,77.9047,2024,3,0.26,34.35,30.05,41.15,19.78
Vikarabad,17.3371,77.9047,2024,4,0.26,31.36,33.32,43.14,23.1
Vikarabad,17.3371,77.9047,2024,5,2.42,47.62,32.05,43.55,22.86
Vikarabad,17.3371,77.9047,2024,6,4.66,71.94,27.41,40.46,21.0
Vikarabad,17.3371,77.9047,2024,7,5.78,80.47,25.51,32.92,20.93
Vikarabad,17.3371,77.9047,2024,8,7.26,83.94,25.66,31.38,21.51
Vikarabad,17.3371,77.9047,2024,9,8.78,85.84,24.66,30.15,19.25
Vikarabad,17.3371,77.9047,2024,10,2.31,85.8,24.54,30.84,17.68
Vikarabad,17.3371,77.9047,2024,11,0.09,79.51,20.58,28.66,12.2
Vikarabad,17.3371,77.9047,2024,12,0.28,72.03,21.51,29.97,8.62
Vikarabad,17.3371,77.9047,2024,13,2.68,64.0,26.21,43.55,8.62
Wanaparthy,16.3623,78.0654,2000,1,0.0,43.6,23.78,35.95,12.88
Wanaparthy,16.3623,78.0654,2000,2,1.16,51.87,26.06,35.9,14.83
Wanaparthy,16.3623,78.0654,2000,3,0.01,37.07,28.34,39.96,15.08
Wanaparthy,16.3623,78.0654,2000,4,0.03,31.04,33.68,44.68,21.01
Wanaparthy,16.3623,78.0654,2000,5,1.77,50.23,31.2,43.6,22.87
Wanaparthy,16.3623,78.0654,2000,6,7.2,75.49,26.37,34.1,21.66
Wanaparthy,16.3623,78.0654,2000,7,2.37,79.29,25.48,31.53,20.21
Wanaparthy,16.3623,78.0654,2000,8,10.92,82.02,24.99,32.36,20.67
Wanaparthy,16.3623,78.0654,2000,9,2.83,82.69,25.23,31.27,20.43
Wanaparthy,16.3623,78.0654,2000,10,1.61,76.01,24.68,31.69,16.11
Wanaparthy,16.3623,78.0654,2000,11,0.46,69.65,23.06,32.71,14.52
Wanaparthy,16.3623,78.0654,2000,12,0.06,51.43,21.66,32.83,11.9
Wanaparthy,16.3623,78.0654,2000,13,2.37,60.87,26.2,44.68,11.9
Wanaparthy,16.3623,78.0654,2001,1,0.14,48.15,23.42,34.81,12.89
Wanaparthy,16.3623,78.0654,2001,2,0.0,30.08,26.36,39.09,14.56
Wanaparthy,16.3623,78.0654,2001,3,0.66,38.23,29.61,40.79,16.65
Wanaparthy,16.3623,78.0654,2001,4,0.81,43.21,31.38,42.47,21.07
Wanaparthy,16.3623,78.0654,2001,5,0.39,34.57,33.95,44.56,24.65
Wanaparthy,16.3623,78.0654,2001,6,3.39,64.53,27.95,38.91,20.61
Wanaparthy,16.3623,78.0654,2001,7,2.67,64.35,27.7,35.84,21.13
Wanaparthy,16.3623,78.0654,2001,8,4.28,78.78,25.54,32.46,21.07
Wanaparthy,16.3623,78.0654,2001,9,5.73,79.88,25.81,32.55,21.43
Wanaparthy,16.3623,78.0654,2001,10,5.01,82.52,23.99,30.13,15.68
Wanaparthy,16.3623,78.0654,2001,11,0.15,77.48,22.87,30.32,14.12
Wanaparthy,16.3623,78.0654,2001,12,0.08,64.63,21.04,31.15,12.71
Wanaparthy,16.3623,78.0654,2001,13,1.95,59.02,26.63,44.56,12.71
Wanaparthy,16.3623,78.0654,2002,1,0.23,58.96,22.69,35.44,10.93
Wanaparthy,16.3623,78.0654,2002,2,0.04,47.44,25.64,37.03,15.97
Wanaparthy,16.3623,78.0654,2002,3,0.32,35.07,29.64,40.83,18.01
Wanaparthy,16.3623,78.0654,2002,4,0.06,33.04,33.24,42.77,22.08
Wanaparthy,16.3623,78.0654,2002,5,3.73,48.97,32.17,44.27,23.11
Wanaparthy,16.3623,78.0654,2002,6,3.05,70.74,27.9,36.39,22.6
Wanaparthy,16.3623,78.0654,2002,7,3.09,68.15,27.56,35.87,21.69
Wanaparthy,16.3623,78.0654,2002,8,5.08,78.19,25.69,32.39,20.65
Wanaparthy,16.3623,78.0654,2002,9,1.18,70.06,27.12,36.03,19.41
Wanaparthy,16.3623,78.0654,2002,10,5.59,74.63,25.32,37.98,17.9
Wanaparthy,16.3623,78.0654,2002,11,0.15,64.25,23.19,34.18,14.17
Wanaparthy,16.3623,78.0654,2002,12,0.03,56.29,22.76,33.64,13.71
Wanaparthy,16.3623,78.0654,2002,13,1.9,58.9,26.91,44.27,10.93
Wanaparthy,16.3623,78.0654,2003,1,0.0,53.0,23.72,35.1,13.52
Wanaparthy,16.3623,78.0654,2003,2,0.12,48.16,27.28,36.78,15.71
Wanaparthy,16.3623,78.0654,2003,3,0.36,39.42,29.81,40.21,19.28
Wanaparthy,16.3623,78.0654,2003,4,0.42,35.95,32.58,42.29,21.48
Wanaparthy,16.3623,78.0654,2003,5,0.3,25.25,35.07,44.59,23.81
Wanaparthy,16.3623,78.0654,2003,6,2.85,55.68,30.17,43.91,21.82
Wanaparthy,16.3623,78.0654,2003,7,4.94,77.37,26.11,33.46,21.92
Wanaparthy,16.3623,78.0654,2003,8,4.46,79.5,25.73,33.15,20.85
Wanaparthy,16.3623,78.0654,2003,9,3.05,77.65,25.95,33.48,21.39
Wanaparthy,16.3623,78.0654,2003,10,4.54,78.44,24.95,32.7,14.91
Wanaparthy,16.3623,78.0654,2003,11,0.11,72.29,22.67,31.54,13.54
Wanaparthy,16.3623,78.0654,2003,12,0.16,60.54,21.83,32.58,12.76
Wanaparthy,16.3623,78.0654,2003,13,1.79,58.67,27.15,44.59,12.76
Wanaparthy,16.3623,78.0654,2004,1,0.72,58.49,22.64,33.35,12.06
Wanaparthy,16.3623,78.0654,2004,2,0.04,44.85,24.93,37.85,13.14
Wanaparthy,16.3623,78.0654,2004,3,0.45,34.7,29.78,41.89,17.87
Wanaparthy,16.3623,78.0654,2004,4,2.85,44.42,31.4,43.5,20.22
Wanaparthy,16.3623,78.0654,2004,5,2.24,65.67,28.72,38.85,22.28
Wanaparthy,16.3623,78.0654,2004,6,0.96,65.96,27.94,36.67,21.77
Wanaparthy,16.3623,78.0654,2004,7,5.18,76.09,26.01,33.37,21.2
Wanaparthy,16.3623,78.0654,2004,8,1.28,71.59,26.62,34.59,21.45
Wanaparthy,16.3623,78.0654,2004,9,4.66,79.66,25.82,34.5,20.13
Wanaparthy,16.3623,78.0654,2004,10,2.45,75.98,24.85,32.34,15.88
Wanaparthy,16.3623,78.0654,2004,11,0.06,62.22,23.67,33.34,13.41
Wanaparthy,16.3623,78.0654,2004,12,0.0,53.91,22.19,33.13,12.68
Wanaparthy,16.3623,78.0654,2004,13,1.75,61.2,26.21,43.5,12.06
Wanaparthy,16.3623,78.0654,2005,1,0.77,55.86,23.82,33.09,13.92
Wanaparthy,16.3623,78.0654,2005,2,0.04,41.93,26.34,38.93,14.23
Wanaparthy,16.3623,78.0654,2005,3,0.24,35.65,29.32,41.55,17.01
Wanaparthy,16.3623,78.0654,2005,4,1.41,49.11,30.72,40.53,20.98
Wanaparthy,16.3623,78.0654,2005,5,2.34,45.89,32.18,43.43,21.79
Wanaparthy,16.3623,78.0654,2005,6,3.25,67.24,28.56,41.18,22.42
Wanaparthy,16.3623,78.0654,2005,7,9.13,80.98,25.73,33.27,20.57
Wanaparthy,16.3623,78.0654,2005,8,4.83,84.83,25.06,30.22,21.1
Wanaparthy,16.3623,78.0654,2005,9,5.45,86.12,25.07,30.94,20.81
Wanaparthy,16.3623,78.0654,2005,10,7.92,85.17,24.23,31.25,18.79
Wanaparthy,16.3623,78.0654,2005,11,0.12,79.72,19.67,27.81,11.78
Wanaparthy,16.3623,78.0654,2005,12,0.04,72.68,19.69,29.36,9.91
Wanaparthy,16.3623,78.0654,2005,13,2.99,65.57,25.86,43.43,9.91
Wanaparthy,16.3623,78.0654,2006,1,0.0,59.68,20.98,33.13,10.98
Wanaparthy,16.3623,78.0654,2006,2,0.0,40.55,24.82,37.75,14.17
Wanaparthy,16.3623,78.0654,2006,3,1.47,49.28,27.94,39.46,15.17
Wanaparthy,16.3623,78.0654,2006,4,1.3,40.11,31.89,43.0,20.84
Wanaparthy,16.3623,78.0654,2006,5,3.1,48.92,31.85,43.15,22.49
Wanaparthy,16.3623,78.0654,2006,6,3.92,73.64,27.26,35.81,22.16
Wanaparthy,16.3623,78.0654,2006,7,4.07,73.7,26.57,34.2,20.92
Wanaparthy,16.3623,78.0654,2006,8,3.58,80.13,25.27,31.92,20.55
Wanaparthy,16.3623,78.0654,2006,9,7.22,81.18,25.64,34.32,20.04
Wanaparthy,16.3623,78.0654,2006,10,1.03,79.74,24.61,31.0,18.3
Wanaparthy,16.3623,78.0654,2006,11,2.33,80.48,22.74,31.15,15.68
Wanaparthy,16.3623,78.0654,2006,12,0.01,69.16,21.52,30.85,12.44
Wanaparthy,16.3623,78.0654,2006,13,2.34,64.87,25.92,43.15,10.98
Wanaparthy,16.3623,78.0654,2007,1,0.0,55.43,22.8,34.48,13.16
Wanaparthy,16.3623,78.0654,2007,2,0.01,44.73,25.27,36.4,14.9
Wanaparthy,16.3623,78.0654,2007,3,0.0,37.37,29.86,40.89,18.2
Wanaparthy,16.3623,78.0654,2007,4,0.72,39.01,32.1,42.56,21.89
Wanaparthy,16.3623,78.0654,2007,5,1.51,40.71,33.13,44.02,23.46
Wanaparthy,16.3623,78.0654,2007,6,13.23,74.75,27.3,38.12,22.01
Wanaparthy,16.3623,78.0654,2007,7,2.65,80.82,25.84,32.47,21.53
Wanaparthy,16.3623,78.0654,2007,8,8.04,82.58,25.36,31.54,21.04
Wanaparthy,16.3623,78.0654,2007,9,6.83,87.88,24.71,31.3,20.04
Wanaparthy,16.3623,78.0654,2007,10,1.15,80.18,22.94,30.1,17.11
Wanaparthy,16.3623,78.0654,2007,11,0.15,73.34,21.05,30.01,10.2
Wanaparthy,16.3623,78.0654,2007,12,0.04,65.72,21.94,33.71,13.61
Wanaparthy,16.3623,78.0654,2007,13,2.86,63.64,26.03,44.02,10.2
Wanaparthy,16.3623,78.0654,2008,1,0.0,49.29,22.42,33.02,12.77
Wanaparthy,16.3623,78.0654,2008,2,0.97,55.8,25.13,36.05,14.61
Wanaparthy,16.3623,78.0654,2008,3,4.6,49.93,27.17,38.69,16.47
Wanaparthy,16.3623,78.0654,2008,4,0.19,50.35,29.37,41.83,18.29
Wanaparthy,16.3623,78.0654,2008,5,0.62,34.97,32.85,42.56,23.85
Wanaparthy,16.3623,78.0654,2008,6,1.8,64.79,27.9,36.53,21.29
Wanaparthy,16.3623,78.0654,2008,7,3.71,64.64,27.97,37.12,21.86
Wanaparthy,16.3623,78.0654,2008,8,8.14,83.27,25.22,31.03,21.16
Wanaparthy,16.3623,78.0654,2008,9,4.86,83.39,24.92,30.7,19.07
Wanaparthy,16.3623,78.0654,2008,10,1.71,78.25,24.12,31.18,14.37
Wanaparthy,16.3623,78.0654,2008,11,1.49,72.08,22.79,31.51,13.51
Wanaparthy,16.3623,78.0654,2008,12,0.0,66.31,22.25,32.15,12.91
Wanaparthy,16.3623,78.0654,2008,13,2.35,62.74,26.01,42.56,12.77
Wanaparthy,16.3623,78.0654,2009,1,0.0,55.64,23.1,36.09,14.05
Wanaparthy,16.3623,78.0654,2009,2,0.0,39.13,26.99,39.69,16.99
Wanaparthy,16.3623,78.0654,2009,3,0.18,31.55,29.82,40.23,18.55
Wanaparthy,16.3623,78.0654,2009,4,0.32,32.41,32.91,42.82,22.12
Wanaparthy,16.3623,78.0654,2009,5,2.98,41.09,32.99,44.4,23.82
Wanaparthy,16.3623,78.0654,2009,6,3.36,72.3,27.32,37.48,22.21
Wanaparthy,16.3623,78.0654,2009,7,1.26,70.45,26.93,35.06,21.47
Wanaparthy,16.3623,78.0654,2009,8,5.92,71.5,27.1,36.6,21.37
Wanaparthy,16.3623,78.0654,2009,9,6.53,81.23,25.91,32.94,21.02
Wanaparthy,16.3623,78.0654,2009,10,2.45,76.5,24.12,31.07,15.68
Wanaparthy,16.3623,78.0654,2009,11,1.17,77.16,23.39,31.31,13.21
Wanaparthy,16.3623,78.0654,2009,12,0.09,68.37,22.25,31.21,12.49
Wanaparthy,16.3623,78.0654,2009,13,2.03,59.88,26.9,44.4,12.49
Wanaparthy,16.3623,78.0654,2010,1,0.47,58.51,22.88,33.48,12.08
Wanaparthy,16.3623,78.0654,2010,2,0.03,44.76,26.72,38.34,15.03
Wanaparthy,16.3623,78.0654,2010,3,0.0,33.32,30.81,40.89,18.68
Wanaparthy,16.3623,78.0654,2010,4,0.44,34.55,33.51,43.33,21.63
Wanaparthy,16.3623,78.0654,2010,5,0.79,40.9,33.85,43.42,24.52
Wanaparthy,16.3623,78.0654,2010,6,3.27,62.27,29.42,40.97,22.64
Wanaparthy,16.3623,78.0654,2010,7,9.31,81.01,25.64,33.93,21.31
Wanaparthy,16.3623,78.0654,2010,8,5.87,83.98,25.6,31.72,19.17
Wanaparthy,16.3623,78.0654,2010,9,5.72,86.69,24.92,30.37,20.01
Wanaparthy,16.3623,78.0654,2010,10,1.75,83.08,24.47,31.06,16.77
Wanaparthy,16.3623,78.0654,2010,11,1.17,84.18,23.55,30.33,17.11
Wanaparthy,16.3623,78.0654,2010,12,0.36,70.07,20.83,30.33,9.74
Wanaparthy,16.3623,78.0654,2010,13,2.45,63.73,26.84,43.42,9.74
Wanaparthy,16.3623,78.0654,2011,1,0.0,56.23,21.84,34.15,11.0
Wanaparthy,16.3623,78.0654,2011,2,0.19,50.91,25.22,35.01,14.23
Wanaparthy,16.3623,78.0654,2011,3,0.02,35.79,29.12,40.77,17.82
Wanaparthy,16.3623,78.0654,2011,4,0.2,39.86,31.1,42.17,20.9
Wanaparthy,16.3623,78.0654,2011,5,1.21,38.26,33.23,42.7,24.2
Wanaparthy,16.3623,78.0654,2011,6,1.41,61.65,28.61,38.06,22.69
Wanaparthy,16.3623,78.0654,2011,7,3.87,70.82,26.88,35.55,21.14
Wanaparthy,16.3623,78.0654,2011,8,5.07,77.05,26.11,34.55,21.06
Wanaparthy,16.3623,78.0654,2011,9,1.14,75.8,26.22,34.54,20.67
Wanaparthy,16.3623,78.0654,2011,10,1.71,70.51,26.09,34.65,18.95
Wanaparthy,16.3623,78.0654,2011,11,0.14,59.1,24.44,34.19,14.77
Wanaparthy,16.3623,78.0654,2011,12,0.02,51.31,23.58,34.11,12.94
Wanaparthy,16.3623,78.0654,2011,13,1.26,57.31,26.88,42.7,11.0
Wanaparthy,16.3623,78.0654,2012,1,0.08,50.04,23.58,35.16,10.56
Wanaparthy,16.3623,78.0654,2012,2,0.0,37.79,26.09,38.26,15.54
Wanaparthy,16.3623,78.0654,2012,3,0.01,27.04,29.36,41.16,16.34
Wanaparthy,16.3623,78.0654,2012,4,1.54,44.3,31.45,41.42,21.4
Wanaparthy,16.3623,78.0654,2012,5,0.48,32.17,34.5,44.33,25.31
Wanaparthy,16.3623,78.0654,2012,6,2.01,54.96,29.56,40.66,22.13
Wanaparthy,16.3623,78.0654,2012,7,5.61,73.04,26.58,35.18,21.64
Wanaparthy,16.3623,78.0654,2012,8,3.07,75.72,26.09,33.94,20.48
Wanaparthy,16.3623,78.0654,2012,9,4.04,79.13,25.72,31.94,20.97
Wanaparthy,16.3623,78.0654,2012,10,2.2,74.13,24.41,32.53,17.02
Wanaparthy,16.3623,78.0654,2012,11,1.56,69.38,23.55,32.81,12.2
Wanaparthy,16.3623,78.0654,2012,12,0.01,59.36,23.46,34.27,13.3
Wanaparthy,16.3623,78.0654,2012,13,1.72,56.46,27.03,44.33,10.56
Wanaparthy,16.3623,78.0654,2013,1,0.0,51.24,24.21,34.59,14.26
Wanaparthy,16.3623,78.0654,2013,2,0.64,48.72,25.49,36.15,14.71
Wanaparthy,16.3623,78.0654,2013,3,0.04,36.23,29.25,39.92,16.38
Wanaparthy,16.3623,78.0654,2013,4,1.08,40.57,31.8,41.41,22.46
Wanaparthy,16.3623,78.0654,2013,5,1.03,40.9,33.6,44.17,24.26
Wanaparthy,16.3623,78.0654,2013,6,3.19,70.61,27.3,35.47,21.72
Wanaparthy,16.3623,78.0654,2013,7,4.64,76.68,25.8,32.29,20.99
Wanaparthy,16.3623,78.0654,2013,8,4.68,79.57,25.52,32.04,20.93
Wanaparthy,16.3623,78.0654,2013,9,6.49,84.39,25.0,31.89,19.24
Wanaparthy,16.3623,78.0654,2013,10,4.97,84.27,24.3,30.38,16.74
Wanaparthy,16.3623,78.0654,2013,11,0.23,79.15,21.94,29.94,13.56
Wanaparthy,16.3623,78.0654,2013,12,0.0,65.32,20.42,30.57,11.73
Wanaparthy,16.3623,78.0654,2013,13,2.26,63.2,26.22,44.17,11.73
Wanaparthy,16.3623,78.0654,2014,1,0.0,62.15,22.62,31.66,13.57
Wanaparthy,16.3623,78.0654,2014,2,0.03,45.9,24.95,34.9,15.03
Wanaparthy,16.3623,78.0654,2014,3,1.3,46.73,27.58,40.87,17.43
Wanaparthy,16.3623,78.0654,2014,4,0.52,33.53,32.25,41.33,22.5
Wanaparthy,16.3623,78.0654,2014,5,1.51,47.95,31.74,42.78,21.32
Wanaparthy,16.3623,78.0654,2014,6,1.5,53.77,30.85,40.38,24.16
Wanaparthy,16.3623,78.0654,2014,7,4.86,69.86,27.35,38.4,21.73
Wanaparthy,16.3623,78.0654,2014,8,7.56,75.13,26.51,35.46,21.39
Wanaparthy,16.3623,78.0654,2014,9,3.5,84.29,24.97,30.78,20.25
Wanaparthy,16.3623,78.0654,2014,10,2.2,77.12,24.38,31.5,14.9
Wanaparthy,16.3623,78.0654,2014,11,0.35,68.95,22.57,31.7,14.47
Wanaparthy,16.3623,78.0654,2014,12,0.13,60.03,21.82,32.5,12.7
Wanaparthy,16.3623,78.0654,2014,13,1.98,60.57,26.47,42.78,12.7
Wanaparthy,16.3623,78.0654,2015,1,0.04,48.19,22.16,32.31,10.93
Wanaparthy,16.3623,78.0654,2015,2,0.01,44.49,24.6,35.75,14.87
Wanaparthy,16.3623,78.0654,2015,3,0.68,43.9,28.31,40.3,16.84
Wanaparthy,16.3623,78.0654,2015,4,2.42,50.01,29.88,40.79,17.21
Wanaparthy,16.3623,78.0654,2015,5,0.74,40.84,32.94,44.09,22.79
Wanaparthy,16.3623,78.0654,2015,6,1.99,62.38,28.67,39.13,21.59
Wanaparthy,16.3623,78.0654,2015,7,1.87,60.45,28.92,38.04,21.51
Wanaparthy,16.3623,78.0654,2015,8,2.81,69.88,27.37,36.03,21.82
Wanaparthy,16.3623,78.0654,2015,9,5.37,78.19,26.1,35.18,19.32
Wanaparthy,16.3623,78.0654,2015,10,0.75,66.47,26.56,35.25,18.95
Wanaparthy,16.3623,78.0654,2015,11,0.52,64.51,25.19,33.98,17.23
Wanaparthy,16.3623,78.0654,2015,12,0.04,54.63,24.21,35.63,13.34
Wanaparthy,16.3623,78.0654,2015,13,1.44,57.02,27.09,44.09,10.93
Wanaparthy,16.3623,78.0654,2016,1,0.12,50.76,23.38,35.82,14.32
Wanaparthy,16.3623,78.0654,2016,2,0.0,45.17,27.16,39.01,16.2
Wanaparthy,16.3623,78.0654,2016,3,0.02,37.23,30.45,41.25,18.98
Wanaparthy,16.3623,78.0654,2016,4,0.08,31.18,33.81,43.74,21.52
Wanaparthy,16.3623,78.0654,2016,5,1.97,44.51,32.95,42.82,23.77
Wanaparthy,16.3623,78.0654,2016,6,4.03,72.28,27.29,38.01,21.99
Wanaparthy,16.3623,78.0654,2016,7,4.25,76.28,26.38,33.91,21.62
Wanaparthy,16.3623,78.0654,2016,8,2.95,76.05,26.32,34.02,21.69
Wanaparthy,16.3623,78.0654,2016,9,7.3,83.43,24.73,31.89,20.09
Wanaparthy,16.3623,78.0654,2016,10,0.53,75.27,23.52,31.13,15.6
