district,latitude,longitude,year,month,rainfall_mm,humidity_pct,temp_mean_c,temp_max_c,temp_min_c,days_in_month,spi3,spi6,spi3_class
Adilabad,19.6641,78.532,2017,9,116.7,82.99,26.66,31.91,21.8,30,-1.170637949524563,-0.9156258878112004,Moderate Drought
Adilabad,19.6641,78.532,2017,10,60.45,74.38,25.82,33.1,17.09,31,-1.1571884894177218,-0.7551324067282317,Moderate Drought
Adilabad,19.6641,78.532,2017,11,4.2,63.58,22.96,33.19,12.49,30,-0.3710024563554225,-0.7834651106498696,Normal
Adilabad,19.6641,78.532,2017,12,0.0,45.73,20.92,32.27,10.11,31,0.2599903359122207,-1.0930558501109162,Normal
Adilabad,19.6641,78.532,2018,1,0.0,28.14,21.53,33.25,9.42,31,-0.8152587912416652,-1.3744583575635207,Watch
Adilabad,19.6641,78.532,2018,2,9.24,32.0,25.42,37.61,13.18,28,-0.32622698124364596,-0.5327829051950624,Normal
Adilabad,19.6641,78.532,2018,3,4.96,23.17,30.28,42.46,19.17,31,-0.7280769446207112,-0.25158737054088404,Watch
Adilabad,19.6641,78.532,2018,4,5.4,24.9,34.26,45.46,22.85,30,-0.4277286134723268,-1.1577121838372406,Normal
Adilabad,19.6641,78.532,2018,5,17.67,28.29,36.66,45.43,27.61,31,-0.553598137831486,-0.9765173502618542,Watch
Adilabad,19.6641,78.532,2018,6,179.7,66.2,29.67,40.09,23.14,30,0.30936515759502403,-0.07937693858743146,Normal
Adilabad,19.6641,78.532,2018,7,243.35,82.54,26.25,33.82,22.61,31,-0.24714544324869972,-0.39083436082077394,Normal
Adilabad,19.6641,78.532,2018,8,367.35,84.96,25.71,32.05,21.54,31,0.6204532585266923,0.4671316679524503,Normal
Adilabad,19.6641,78.532,2018,9,66.9,81.92,25.45,30.93,18.85,30,-0.11203948875236593,-0.04733090307949898,Normal
Adilabad,19.6641,78.532,2018,10,0.0,67.68,25.08,33.94,15.91,31,-0.05055116288732098,-0.2555522352637594,Normal
Adilabad,19.6641,78.532,2018,11,0.0,52.88,24.39,34.46,13.89,30,-2.2210635509446295,-0.28191725026401826,Extreme Drought
Adilabad,19.6641,78.532,2018,12,14.88,50.38,20.49,32.63,6.75,31,-1.4580967614357339,-0.3672861839513164,Moderate Drought
Adilabad,19.6641,78.532,2019,1,16.74,39.25,20.36,32.89,6.78,31,0.5228707536128792,-0.012608420962470784,Normal
Adilabad,19.6641,78.532,2019,2,1.4,33.5,24.49,38.8,7.81,28,0.7102901391036905,-1.8740481761383703,Normal
Adilabad,19.6641,78.532,2019,3,3.1,25.83,29.99,42.68,15.14,31,-0.3468003030109044,-1.3904228931721068,Normal
Adilabad,19.6641,78.532,2019,4,3.6,22.64,34.89,45.72,23.46,30,-1.162578871062789,-0.5213107600234806,Moderate Drought
Adilabad,19.6641,78.532,2019,5,0.93,19.89,36.94,46.03,27.11,31,-1.7879244358250528,-0.8495005758074796,Severe Drought
Adilabad,19.6641,78.532,2019,6,82.2,45.49,34.27,46.28,23.37,30,-2.1568070738931313,-2.2695951351141983,Extreme Drought
Adilabad,19.6641,78.532,2019,7,290.47,75.77,27.87,36.46,22.48,31,-0.7471263183795861,-0.993697216465253,Watch
Adilabad,19.6641,78.532,2019,8,257.3,85.9,26.1,31.47,22.6,31,-0.3880406186787362,-0.7054980985670478,Normal
Adilabad,19.6641,78.532,2019,9,179.4,88.74,25.81,31.01,22.47,30,0.15734602251301574,-0.39461687805814627,Normal
Adilabad,19.6641,78.532,2019,10,93.0,86.36,24.53,29.97,18.48,31,0.7929865770203499,-0.11190508397720428,Normal
Adilabad,19.6641,78.532,2019,11,3.9,81.91,21.52,29.5,13.59,30,0.5987477721565694,-0.036899720117257215,Normal
Adilabad,19.6641,78.532,2019,12,3.72,75.68,19.99,28.83,6.45,31,0.953272014097298,0.33673419033176166,Normal
Adilabad,19.6641,78.532,2020,1,18.91,64.92,20.48,32.86,7.64,31,0.36660012053943897,0.7609501085045108,Normal
Adilabad,19.6641,78.532,2020,2,6.09,48.44,23.38,35.45,12.57,29,0.5700637841353435,0.6302733256326616,Normal
Adilabad,19.6641,78.532,2020,3,30.07,40.9,28.89,39.54,17.16,31,0.7687146103603083,0.9983161319580277,Normal
Adilabad,19.6641,78.532,2020,4,12.9,29.25,33.68,43.1,22.51,30,0.5647729693157791,0.4333671526631853,Normal
Adilabad,19.6641,78.532,2020,5,23.56,27.8,35.86,46.07,24.94,31,0.5621520610882802,0.5964565633090392,Normal
Adilabad,19.6641,78.532,2020,6,174.3,69.41,29.14,38.7,23.73,30,0.4384289979741501,0.6559084889468604,Normal
Adilabad,19.6641,78.532,2020,7,326.12,82.92,27.2,34.39,22.86,31,0.3062944365961296,0.3625072327447248,Normal
Adilabad,19.6641,78.532,2020,8,262.88,87.12,26.27,31.68,22.66,31,0.4603326539965219,0.5349984185494847,Normal
Adilabad,19.6641,78.532,2020,9,146.7,86.27,26.55,31.07,22.28,30,0.20245574980245645,0.2810013018320679,Normal
Adilabad,19.6641,78.532,2020,10,62.31,84.17,24.72,30.55,16.71,31,0.29550360800602504,0.3374778411189489,Normal
Adilabad,19.6641,78.532,2020,11,1.2,78.21,20.94,29.92,10.76,30,-0.0461445353393971,0.2855244319150967,Normal
Adilabad,19.6641,78.532,2020,12,0.0,65.52,19.73,29.76,8.46,31,0.23424025698318837,0.19481470006500057,Normal
Adilabad,19.6641,78.532,2021,1,0.62,53.03,22.7,33.37,12.6,31,-1.1483332140812785,0.058267428801487206,Moderate Drought
Adilabad,19.6641,78.532,2021,2,0.84,29.96,24.33,37.58,10.71,28,-1.0936718753831358,-0.28865909236427456,Moderate Drought
Adilabad,19.6641,78.532,2021,3,4.34,22.81,29.98,41.81,17.04,31,-1.443489377130878,-0.45858985904472216,Moderate Drought
Adilabad,19.6641,78.532,2021,4,8.1,25.3,33.22,42.82,21.58,30,-0.7727350264060464,-1.6526962715738,Watch
Adilabad,19.6641,78.532,2021,5,27.9,39.75,33.81,42.68,25.76,31,-0.12077952760378968,-0.807986895204644,Normal
Adilabad,19.6641,78.532,2021,6,272.4,74.53,28.32,40.55,21.91,30,1.8061101198971614,1.3005520640559611,Normal
Adilabad,19.6641,78.532,2021,7,351.85,84.56,26.89,33.13,22.6,31,1.0540606831637076,0.9094078809005492,Normal
Adilabad,19.6641,78.532,2021,8,197.78,85.78,26.41,32.13,22.4,31,0.8028215199156759,0.7253881979376163,Normal
Adilabad,19.6641,78.532,2021,9,335.7,89.06,25.9,31.0,21.43,30,0.9429282981324387,1.389795977123461,Normal
Adilabad,19.6641,78.532,2021,10,43.71,82.46,24.36,31.14,14.61,31,1.1755403848550758,1.3597273181526364,Normal
Adilabad,19.6641,78.532,2021,11,14.1,84.0,22.11,29.98,11.8,30,1.528526987362117,1.336999510221339,Normal
Adilabad,19.6641,78.532,2021,12,4.96,73.42,19.32,28.58,6.12,31,0.21735970836985022,0.9009844507066537,Normal
Adilabad,19.6641,78.532,2022,1,97.96,69.12,19.1,29.9,6.47,31,2.0796370215254067,1.796396042734899,Normal
Adilabad,19.6641,78.532,2022,2,0.28,49.73,22.34,35.43,9.34,28,2.2010991234935258,2.052725411440036,Normal
Adilabad,19.6641,78.532,2022,3,0.0,25.67,30.18,42.88,17.03,31,1.6503845018827445,1.0679702245323157,Normal
Adilabad,19.6641,78.532,2022,4,1.5,23.56,35.11,45.17,22.69,30,-2.1213054457375766,1.2393690575396037,Extreme Drought
Adilabad,19.6641,78.532,2022,5,21.7,33.34,35.34,44.33,26.91,31,-0.7605938438310065,1.1756973690543244,Watch
Adilabad,19.6641,78.532,2022,6,156.9,58.89,31.2,44.54,23.75,30,-0.0762914304176004,0.8295404306113214,Normal
Adilabad,19.6641,78.532,2022,7,765.39,88.77,25.97,34.38,21.98,31,2.4563561432017265,2.314118826819052,Normal
Adilabad,19.6641,78.532,2022,8,234.67,88.31,25.9,30.8,22.01,31,2.5010877668017972,2.376573452844776,Normal
Adilabad,19.6641,78.532,2022,9,195.9,87.83,25.86,31.87,20.81,30,2.252056385727779,2.114241873755027,Normal
Adilabad,19.6641,78.532,2022,10,55.8,83.25,23.84,30.3,14.4,31,0.4237353824511646,2.142377821946753,Normal
Adilabad,19.6641,78.532,2022,11,0.0,76.63,20.01,28.49,10.37,30,0.37207098405893424,2.081366559372873,Normal
Adilabad,19.6641,78.532,2022,12,2.79,68.76,21.53,31.79,11.0,31,0.11941524059473925,2.153019546238182,Normal
Adilabad,19.6641,78.532,2023,1,0.31,51.94,21.74,32.93,7.21,31,-0.948387172044325,0.19841045754125897,Watch
Adilabad,19.6641,78.532,2023,2,0.0,22.06,25.19,38.13,10.74,28,-0.8661628809291164,0.1637887233674978,Watch
Adilabad,19.6641,78.532,2023,3,13.02,31.77,28.96,40.36,19.36,31,-0.7841370636166405,-0.4001068655340581,Watch
Adilabad,19.6641,78.532,2023,4,78.3,34.81,32.11,42.16,21.11,30,1.435742420824282,0.8138291973296203,Normal
Adilabad,19.6641,78.532,2023,5,42.16,41.8,33.3,43.8,22.22,31,1.7348415934311152,1.3447459113969673,Normal
Adilabad,19.6641,78.532,2023,6,59.1,44.35,33.21,43.27,21.99,30,-0.08586328374634933,-0.48313166529136964,Normal
Adilabad,19.6641,78.532,2023,7,649.45,82.51,27.31,35.9,23.13,31,1.5659460416141942,1.8302921513736712,Normal
Adilabad,19.6641,78.532,2023,8,109.74,85.57,26.05,30.99,21.75,31,0.781501575716872,1.2252362875492717,Normal
Adilabad,19.6641,78.532,2023,9,231.0,86.94,26.21,31.61,22.1,30,1.4140358910679576,1.2892860398257366,Normal
Adilabad,19.6641,78.532,2023,10,5.58,78.45,23.91,30.88,13.37,31,-0.9459325368990129,0.7979043104445833,Watch
Adilabad,19.6641,78.532,2023,11,32.1,78.15,21.97,30.38,12.85,30,0.5300064607352496,0.7976054904197246,Normal
Adilabad,19.6641,78.532,2023,12,3.72,69.55,19.86,31.01,10.06,31,-0.34239541186672884,1.265403277762748,Normal
Adilabad,19.6641,78.532,2024,1,0.0,54.67,22.29,32.81,9.61,31,0.6400589947372166,-0.8249669876552411,Normal
Adilabad,19.6641,78.532,2024,2,2.03,36.46,26.49,36.41,15.07,29,-0.594601740111602,0.35280121970529776,Watch
Adilabad,19.6641,78.532,2024,3,20.15,31.01,30.24,41.7,17.41,31,-0.3030783636050158,-0.5925356546268112,Normal
Adilabad,19.6641,78.532,2024,4,31.8,32.84,34.07,43.34,23.18,30,0.686437043068987,0.7254284440996135,Normal
Adilabad,19.6641,78.532,2024,5,35.65,36.52,34.76,45.93,23.14,31,0.9904055734198677,0.5573555150362431,Normal
Adilabad,19.6641,78.532,2024,6,148.2,60.18,31.34,44.31,23.15,30,0.5158283156140113,0.24675386903167718,Normal
Adilabad,19.6641,78.532,2024,7,454.46,84.64,26.79,33.49,22.34,31,0.9782424276431501,1.0589555429903865,Normal
Adilabad,19.6641,78.532,2024,8,212.04,87.49,26.56,31.78,22.21,31,0.7609763025024506,0.9526533266019587,Normal
Adilabad,19.6641,78.532,2024,9,169.8,88.2,25.99,31.02,21.35,30,0.7100653003387161,0.7748990615155766,Normal
Adilabad,19.6641,78.532,2024,10,39.68,85.43,25.62,31.71,18.59,31,-0.17210885004407792,0.6319853702618287,Normal
Adilabad,19.6641,78.532,2024,11,0.9,78.4,20.58,29.11,11.44,30,-0.04432294636636046,0.5229137301136598,Normal
Adilabad,19.6641,78.532,2024,12,4.03,71.29,20.89,31.94,7.5,31,-0.24731522348185203,0.5921151104739834,Normal
Bhadradri Kothagudem,17.5563,80.6218,2000,1,0.0,50.7,24.44,36.5,11.58,31,-3.0114537584997843,-3.0114537584997843,Extreme Drought
Bhadradri Kothagudem,17.5563,80.6218,2000,2,50.46,61.45,26.85,36.17,17.93,29,-1.731664396122245,-3.0114537584997843,Severe Drought
Bhadradri Kothagudem,17.5563,80.6218,2000,3,0.0,47.43,29.31,40.91,15.83,31,1.0157569746108748,-3.0114537584997843,Normal
Bhadradri Kothagudem,17.5563,80.6218,2000,4,14.1,45.54,33.92,46.44,22.2,30,0.7559344511438574,-3.0114537584997843,Normal
Bhadradri Kothagudem,17.5563,80.6218,2000,5,40.92,48.04,33.35,44.62,25.89,31,-0.7399665880219586,-3.0114537584997843,Watch
Bhadradri Kothagudem,17.5563,80.6218,2000,6,187.2,76.47,27.96,35.77,23.12,30,0.28273363833268356,0.5758811731954376,Normal
Bhadradri Kothagudem,17.5563,80.6218,2000,7,153.45,80.95,27.21,33.12,22.78,31,-0.5081306987412293,-0.3572013870960171,Watch
Bhadradri Kothagudem,17.5563,80.6218,2000,8,333.25,86.29,26.45,32.03,22.31,31,0.2479782929571283,0.046896261919926435,Normal
Bhadradri Kothagudem,17.5563,80.6218,2000,9,118.2,85.99,26.48,31.54,22.49,30,-0.3233991262166506,-0.18951411802629567,Normal
Bhadradri Kothagudem,17.5563,80.6218,2000,10,51.77,80.17,25.67,31.73,15.8,31,-0.14647328895472608,-0.4529404032895043,Normal
Bhadradri Kothagudem,17.5563,80.6218,2000,11,8.4,72.43,23.73,32.52,15.8,30,-1.0042994372208407,-0.5147684141528609,Moderate Drought
Bhadradri Kothagudem,17.5563,80.6218,2000,12,1.86,54.26,22.4,32.89,13.24,31,-1.3501928684281108,-0.8034753747882809,Moderate Drought
Bhadradri Kothagudem,17.5563,80.6218,2001,1,1.86,52.75,24.43,35.73,12.77,31,-1.1656111817448565,-0.43804353003416885,Moderate Drought
Bhadradri Kothagudem,17.5563,80.6218,2001,2,0.0,44.15,27.18,40.37,15.22,28,-0.8610850157256149,-1.2883744122845995,Watch
Bhadradri Kothagudem,17.5563,80.6218,2001,3,8.99,46.82,30.99,42.38,19.91,31,-0.5060294901783974,-1.4694593210597302,Watch
Bhadradri Kothagudem,17.5563,80.6218,2001,4,105.0,57.67,30.9,43.07,22.56,30,1.5883929935119103,0.5782594828354911,Normal
Bhadradri Kothagudem,17.5563,80.6218,2001,5,23.87,46.7,34.45,46.36,25.08,31,1.2068003635705822,0.551043145261709,Normal
Bhadradri Kothagudem,17.5563,80.6218,2001,6,115.5,67.52,29.12,40.79,21.96,30,0.3109755128844548,0.07454518897145221,Normal
Bhadradri Kothagudem,17.5563,80.6218,2001,7,122.14,71.76,28.46,36.97,22.56,31,-1.6293169029623944,-0.9564817130408092,Severe Drought
Bhadradri Kothagudem,17.5563,80.6218,2001,8,216.38,85.41,26.45,31.74,22.49,31,-1.2617952401843735,-0.8220270339555575,Moderate Drought
Bhadradri Kothagudem,17.5563,80.6218,2001,9,143.7,83.77,26.97,32.63,22.79,30,-1.1711468009718182,-0.8415363120408103,Moderate Drought
Bhadradri Kothagudem,17.5563,80.6218,2001,10,107.88,83.9,25.66,30.66,17.34,31,-0.3772929856049525,-1.2274299078970448,Normal
Bhadradri Kothagudem,17.5563,80.6218,2001,11,53.7,81.25,23.57,30.77,15.44,30,-0.046433657184827115,-0.9637147727370107,Normal
Bhadradri Kothagudem,17.5563,80.6218,2001,12,2.48,65.38,21.23,31.67,12.6,31,0.049523539188487536,-0.9143265020077652,Normal
Bhadradri Kothagudem,17.5563,80.6218,2002,1,31.31,64.27,23.04,35.72,10.45,31,0.7443001991115599,-0.18508778660286632,Normal
Bhadradri Kothagudem,17.5563,80.6218,2002,2,0.28,52.7,26.76,38.48,17.21,28,0.4781713151453686,-0.06272873035617221,Normal
Bhadradri Kothagudem,17.5563,80.6218,2002,3,5.89,47.02,30.77,42.05,20.15,31,0.6580509610723477,0.1156591130975118,Normal
Bhadradri Kothagudem,17.5563,80.6218,2002,4,12.0,45.47,33.62,43.86,23.07,30,-0.609962476353641,0.20596384391949218,Watch
Bhadradri Kothagudem,17.5563,80.6218,2002,5,22.01,38.51,36.27,47.88,25.71,31,-1.2971775619289865,-0.8367274331906549,Moderate Drought
Bhadradri Kothagudem,17.5563,80.6218,2002,6,123.6,69.18,29.88,39.55,23.92,30,-0.9962074359778905,-0.845393668819493,Watch
Bhadradri Kothagudem,17.5563,80.6218,2002,7,84.63,69.61,29.17,38.0,23.87,31,-1.9789473233228456,-2.268408575404444,Severe Drought
Bhadradri Kothagudem,17.5563,80.6218,2002,8,268.46,82.69,26.86,32.66,22.66,31,-1.0857354832860564,-1.3589655092150483,Moderate Drought
Bhadradri Kothagudem,17.5563,80.6218,2002,9,47.7,79.44,27.17,34.59,21.2,30,-1.819393010053416,-1.8882599968479747,Severe Drought
Bhadradri Kothagudem,17.5563,80.6218,2002,10,146.94,79.29,25.85,36.6,16.32,31,-0.41001730153864036,-1.4234627495900936,Normal
Bhadradri Kothagudem,17.5563,80.6218,2002,11,26.1,66.34,23.7,33.82,13.26,30,-0.6433879386937743,-1.28366122237139,Watch
Bhadradri Kothagudem,17.5563,80.6218,2002,12,11.47,62.25,23.35,33.61,14.36,31,0.24911968128551712,-1.2564947136464997,Normal
Bhadradri Kothagudem,17.5563,80.6218,2003,1,2.48,59.43,24.1,35.84,12.9,31,-0.1477210909964757,-0.5175428321980581,Normal
Bhadradri Kothagudem,17.5563,80.6218,2003,2,2.52,55.48,27.88,37.98,17.95,28,-0.07211835925045014,-0.7963652112368566,Normal
Bhadradri Kothagudem,17.5563,80.6218,2003,3,15.5,49.42,30.23,41.41,18.97,31,0.035280145900776695,0.14678706965348437,Normal
Bhadradri Kothagudem,17.5563,80.6218,2003,4,5.1,45.36,33.54,44.35,23.91,30,-0.38978061255612995,-0.7615051473428365,Normal
Bhadradri Kothagudem,17.5563,80.6218,2003,5,2.79,34.23,36.2,46.72,26.04,31,-2.1177983279542927,-1.9246076984428804,Extreme Drought
Bhadradri Kothagudem,17.5563,80.6218,2003,6,106.2,56.34,32.18,47.44,24.37,30,-1.8503649794715022,-1.994614006454108,Severe Drought
Bhadradri Kothagudem,17.5563,80.6218,2003,7,278.07,83.73,27.05,33.03,23.62,31,-0.4630576251097288,-0.6534745951298676,Normal
Bhadradri Kothagudem,17.5563,80.6218,2003,8,156.24,87.06,26.51,31.45,22.61,31,-0.6189639701490783,-1.0158096430841907,Watch
Bhadradri Kothagudem,17.5563,80.6218,2003,9,145.2,87.33,26.44,31.61,22.85,30,-0.48856392442901314,-1.0326437978946175,Normal
Bhadradri Kothagudem,17.5563,80.6218,2003,10,227.85,85.79,25.62,31.57,16.23,31,0.017290631978945748,-0.3070614958207293,Normal
Bhadradri Kothagudem,17.5563,80.6218,2003,11,0.9,78.46,22.54,30.14,13.24,30,0.3603413711960849,-0.23265663840992218,Normal
Bhadradri Kothagudem,17.5563,80.6218,2003,12,79.05,76.37,20.47,28.25,11.73,31,1.218600941090236,0.2562493495035755,Normal
Bhadradri Kothagudem,17.5563,80.6218,2004,1,25.73,72.51,21.43,31.99,11.47,31,0.9981075337163101,0.28231324441221667,Normal
Bhadradri Kothagudem,17.5563,80.6218,2004,2,7.54,59.45,24.64,37.62,12.36,29,1.765194752148476,0.766272500144608,Normal
Bhadradri Kothagudem,17.5563,80.6218,2004,3,3.41,46.84,30.53,42.3,19.15,31,0.6335345943664433,1.1851273303528735,Normal
Bhadradri Kothagudem,17.5563,80.6218,2004,4,14.7,46.75,33.54,45.24,24.86,30,-0.2900386367038746,0.6668200823984931,Normal
Bhadradri Kothagudem,17.5563,80.6218,2004,5,45.57,58.12,31.8,44.11,24.34,31,-0.46794779924891217,1.0879802328717436,Normal
Bhadradri Kothagudem,17.5563,80.6218,2004,6,114.3,65.07,29.98,39.27,24.07,30,-0.707880740946314,-0.5812042542759909,Watch
Bhadradri Kothagudem,17.5563,80.6218,2004,7,219.79,82.63,27.08,34.34,22.72,31,-0.523914792996466,-0.6949453571858668,Watch
Bhadradri Kothagudem,17.5563,80.6218,2004,8,150.66,82.05,27.15,33.07,23.31,31,-1.0245227088415216,-1.1257762628965975,Moderate Drought
Bhadradri Kothagudem,17.5563,80.6218,2004,9,162.6,85.88,26.65,32.86,22.75,30,-0.8039221966868473,-0.950688130377713,Watch
Bhadradri Kothagudem,17.5563,80.6218,2004,10,140.43,84.03,25.3,30.98,16.99,31,-0.47404451136958264,-0.6984221398203536,Normal
Bhadradri Kothagudem,17.5563,80.6218,2004,11,5.7,74.82,22.59,30.45,13.19,30,-0.024610494835035347,-0.7945385328084388,Normal
Bhadradri Kothagudem,17.5563,80.6218,2004,12,0.31,66.73,21.43,32.01,12.22,31,-0.1363481624726538,-0.7371905434794206,Normal
Bhadradri Kothagudem,17.5563,80.6218,2005,1,22.32,61.69,24.46,34.35,15.13,31,-0.477859567112783,-0.6584940211745272,Normal
Bhadradri Kothagudem,17.5563,80.6218,2005,2,5.04,52.31,27.17,40.37,14.01,28,0.30639498652628716,-0.08163658539187019,Normal
Bhadradri Kothagudem,17.5563,80.6218,2005,3,4.34,49.18,30.61,41.64,19.31,31,0.4724380818481033,-0.10426702377129188,Normal
Bhadradri Kothagudem,17.5563,80.6218,2005,4,10.2,46.54,33.09,43.18,25.23,30,-0.5432653996035042,-1.2213464272883865,Watch
Bhadradri Kothagudem,17.5563,80.6218,2005,5,41.23,48.92,34.07,45.67,25.28,31,-0.7152850279344952,-0.6005526712796295,Watch
Bhadradri Kothagudem,17.5563,80.6218,2005,6,112.8,61.9,31.26,44.96,23.39,30,-0.8812477172381458,-0.8313013296605656,Watch
Bhadradri Kothagudem,17.5563,80.6218,2005,7,268.77,81.56,27.4,35.03,22.77,31,-0.17970068389411956,-0.3873352189687923,Normal
Bhadradri Kothagudem,17.5563,80.6218,2005,8,124.93,86.43,26.57,31.82,23.51,31,-0.8627334490812052,-1.0272985542346573,Watch
Bhadradri Kothagudem,17.5563,80.6218,2005,9,373.8,89.04,26.32,32.15,21.49,30,0.63751922544407,0.23177404184153147,Normal
Bhadradri Kothagudem,17.5563,80.6218,2005,10,307.21,88.48,25.64,31.42,20.37,31,1.4950134709128466,0.983056220677172,Normal
Bhadradri Kothagudem,17.5563,80.6218,2005,11,18.3,81.07,20.91,28.36,12.69,30,1.811639207994225,0.9414213682619601,Normal
Bhadradri Kothagudem,17.5563,80.6218,2005,12,3.41,75.88,20.25,28.12,10.8,31,1.3577274888752155,1.1096121159199015,Normal
Bhadradri Kothagudem,17.5563,80.6218,2006,1,0.0,63.52,21.62,32.82,10.36,31,-0.7102499559381984,1.2730079832711336,Watch
Bhadradri Kothagudem,17.5563,80.6218,2006,2,0.0,53.45,25.78,38.44,15.14,28,-0.8964502098201208,1.7294135841718876,Watch
Bhadradri Kothagudem,17.5563,80.6218,2006,3,23.87,52.68,29.72,41.73,19.54,31,0.1809537226523828,1.2375244759885482,Normal
Bhadradri Kothagudem,17.5563,80.6218,2006,4,53.4,50.39,32.46,43.65,21.31,30,1.0005189066709133,0.07404009401950104,Normal
Bhadradri Kothagudem,17.5563,80.6218,2006,5,55.18,60.72,31.79,43.84,25.03,31,1.108636394847627,0.45377056594040194,Normal
Bhadradri Kothagudem,17.5563,80.6218,2006,6,128.4,68.81,29.61,40.92,23.9,30,0.2131980515678014,0.15288205438689506,Normal
Bhadradri Kothagudem,17.5563,80.6218,2006,7,184.14,74.4,28.51,36.62,23.04,31,-0.6238271036486079,-0.3663439553639977,Watch
Bhadradri Kothagudem,17.5563,80.6218,2006,8,263.81,86.84,26.26,32.41,22.3,31,-0.37306666619575707,-0.07337513324464513,Normal
Bhadradri Kothagudem,17.5563,80.6218,2006,9,247.8,87.19,26.37,31.76,21.57,30,0.23208183393131013,0.23659761895406844,Normal
Bhadradri Kothagudem,17.5563,80.6218,2006,10,296.05,80.65,25.83,32.37,19.58,31,1.5030694251502243,0.7794810166473907,Normal
Bhadradri Kothagudem,17.5563,80.6218,2006,11,80.1,84.0,23.35,29.02,14.78,30,1.5223871498843051,0.9210683002770964,Normal
Bhadradri Kothagudem,17.5563,80.6218,2006,12,0.31,78.37,21.14,28.43,11.73,31,1.6514414595849358,1.016616800171271,Normal
Bhadradri Kothagudem,17.5563,80.6218,2007,1,0.0,70.35,22.06,32.73,13.45,31,0.6362991169438355,1.5521172161961798,Normal
Bhadradri Kothagudem,17.5563,80.6218,2007,2,6.16,61.63,25.15,36.87,15.6,28,-0.6106997366619645,1.4320423722038973,Watch
Bhadradri Kothagudem,17.5563,80.6218,2007,3,1.24,49.93,30.13,42.02,19.15,31,-0.7882120571212967,1.4267488201209213,Watch
Bhadradri Kothagudem,17.5563,80.6218,2007,4,6.9,46.14,33.1,43.56,22.88,30,-0.814717614971724,-0.013440604198133458,Watch
Bhadradri Kothagudem,17.5563,80.6218,2007,5,22.01,39.48,35.67,46.22,26.61,31,-1.7425841005886125,-2.0595923103893212,Severe Drought
Bhadradri Kothagudem,17.5563,80.6218,2007,6,247.2,70.87,29.79,41.31,24.21,30,0.710024061742628,0.4572794741352436,Normal
Bhadradri Kothagudem,17.5563,80.6218,2007,7,203.05,82.76,27.41,34.24,23.25,31,0.18704765821824568,-0.042635090517646246,Normal
Bhadradri Kothagudem,17.5563,80.6218,2007,8,188.79,86.11,26.72,32.21,22.66,31,0.03339993218499357,-0.317000909016501,Normal
Bhadradri Kothagudem,17.5563,80.6218,2007,9,271.8,89.15,26.41,30.99,22.98,30,0.04161596393737071,0.270362758374684,Normal
Bhadradri Kothagudem,17.5563,80.6218,2007,10,123.69,83.76,24.09,30.68,17.3,31,0.34584129967454075,0.30312614497443785,Normal
